City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Elko,US,2022-08-12 14:37:22,41.0002,-115.5012,69.22,61,10,3.0
294,San Ignacio,BZ,2022-08-12 14:37:23,17.1561,-89.0714,80.74,83,0,0.0
295,Chokurdakh,RU,2022-08-12 14:37:23,70.6333,147.9167,36.82,77,99,8.01
296,Esso,RU,2022-08-12 14:37:23,55.9333,158.7,55.58,86,48,0.58
297,Tsabong,BW,2022-08-12 14:37:24,-26.0217,22.401,77.07,11,0,10.11
298,Binga,ZW,2022-08-12 14:37:24,-17.6203,27.3414,78.93,33,21,6.22
299,Santa Cruz,BO,2022-08-12 14:34:12,-17.8,-63.1667,73.45,53,3,17.27
300,Kharabali,RU,2022-08-12 14:37:24,47.4196,47.2568,94.1,20,79,9.24
301,Sambava,MG,2022-08-12 14:37:25,-14.2667,50.1667,72.05,74,50,13.42
302,Te Anau,NZ,2022-08-12 14:37:25,-45.4167,167.7167,34.57,97,79,1.52
303,Amuntai,ID,2022-08-12 14:37:25,-2.4177,115.2494,78.8,84,98,1.19
304,Cherskiy,RU,2022-08-12 14:37:26,68.75,161.3,35.98,93,49,13.67
305,Cheremukhovo,RU,2022-08-12 14:37:26,60.3484,59.9851,61.63,82,100,6.67
306,Bell Ville,AR,2022-08-12 14:37:26,-32.6259,-62.6887,60.67,52,99,14.47
307,Rocha,UY,2022-08-12 14:37:27,-34.4833,-54.3333,61.48,67,47,10.33
308,Namanyere,TZ,2022-08-12 14:33:23,-7.5167,31.05,75.67,28,6,3.06
309,Dong Hoi,VN,2022-08-12 14:37:27,17.4833,106.6,81.05,75,100,5.75
310,Upernavik,GL,2022-08-12 14:37:27,72.7868,-56.1549,43.9,68,100,8.75
311,Atotonilco El Grande,MX,2022-08-12 14:37:28,20.2833,-98.6667,63.46,66,98,2.1
312,Ratangarh,IN,2022-08-12 14:37:28,28.0833,74.6,89.85,54,56,11.72
313,Hobyo,SO,2022-08-12 14:32:43,5.3505,48.5268,77.86,74,52,29.08
314,Naze,JP,2022-08-12 14:37:28,28.3667,129.4833,83.32,82,81,3.8
315,Puerto Del Rosario,ES,2022-08-12 14:37:29,28.5004,-13.8627,78.55,69,20,18.41
316,Valdivia,CL,2022-08-12 14:37:29,-39.8142,-73.2459,50.09,97,100,9.8
317,Kaduqli,SD,2022-08-12 14:37:30,11.0167,29.7167,77.36,80,98,8.55
318,Ahipara,NZ,2022-08-12 14:37:30,-35.1667,173.1667,52.27,69,97,6.98
319,Malanje,AO,2022-08-12 14:37:30,-9.5402,16.341,88.57,8,5,6.02
320,Leninskoye,KZ,2022-08-12 14:37:31,41.7589,69.3864,81.16,24,0,10.04
321,Karratha,AU,2022-08-12 14:37:31,-20.7377,116.8463,70.41,74,0,6.55
322,Suntar,RU,2022-08-12 14:37:31,62.1444,117.6319,57.31,93,61,1.77
323,Oda,JP,2022-08-12 14:37:32,35.1833,132.5,78.12,87,35,5.08
324,Quatre Cocos,MU,2022-08-12 14:37:32,-20.2078,57.7625,69.1,69,40,19.82
325,Turukhansk,RU,2022-08-12 14:37:32,65.8167,87.9833,49.84,66,5,2.1
326,Port-Gentil,GA,2022-08-12 14:37:33,-0.7193,8.7815,80.56,69,40,13.8
327,Constitucion,CL,2022-08-12 14:37:33,-35.3333,-72.4167,53.01,83,53,10.33
328,Cidreira,BR,2022-08-12 14:37:33,-30.1811,-50.2056,63.84,73,38,15.84
329,Fortuna,US,2022-08-12 14:37:34,40.5982,-124.1573,58.93,94,100,3.44
330,Bahia Blanca,AR,2022-08-12 14:37:34,-38.7196,-62.2724,61.93,51,92,15.14
331,Iwanai,JP,2022-08-12 14:37:34,42.9744,140.5089,68.32,93,93,2.93
332,Nikolskoye,RU,2022-08-12 14:37:34,59.7035,30.7861,76.91,48,5,6.2
333,Igrim,RU,2022-08-12 14:37:35,63.1906,64.4162,57.45,95,100,7.31
334,Basco,PH,2022-08-12 14:37:35,20.4487,121.9702,84.06,78,94,8.7
335,Lagoa,PT,2022-08-12 14:37:35,39.05,-27.9833,74.23,78,3,9.6
336,Smithers,CA,2022-08-12 14:37:36,54.7804,-127.1743,53.92,87,0,0.0
337,Les Cayes,HT,2022-08-12 14:37:36,18.2,-73.75,86.34,64,91,6.38
338,Salinopolis,BR,2022-08-12 14:37:36,-0.6136,-47.3561,84.22,68,29,12.64
339,Hualmay,PE,2022-08-12 14:36:45,-11.0964,-77.6139,64.18,73,35,9.08
340,Kalmunai,LK,2022-08-12 14:37:37,7.4167,81.8167,81.39,81,93,4.52
341,Hovd,MN,2022-08-12 14:37:37,48.0056,91.6419,72.27,33,100,5.77
342,Samarai,PG,2022-08-12 14:37:38,-10.6167,150.6667,78.17,86,100,10.29
343,Shelburne,CA,2022-08-12 14:36:48,44.0787,-80.2041,68.13,40,0,6.2
344,Kayerkan,RU,2022-08-12 14:37:38,69.3497,87.7602,59.52,67,83,8.7
345,San Ramon,US,2022-08-12 14:36:05,37.7799,-121.978,61.38,86,0,5.01
346,Sinjar,IQ,2022-08-12 14:37:16,36.3209,41.8754,100.26,15,0,10.25
347,Xihe,CN,2022-08-12 14:37:39,31.6864,113.4659,83.39,73,0,7.92
348,Kapit,MY,2022-08-12 14:37:39,2.0167,112.9333,76.64,95,62,1.63
349,Udachnyy,RU,2022-08-12 14:37:39,66.4167,112.4,46.45,93,100,14.92
350,Manacapuru,BR,2022-08-12 14:37:39,-3.2997,-60.6206,89.15,44,13,1.45
351,Dzhebariki-Khaya,RU,2022-08-12 14:37:40,62.2167,135.8,55.58,91,25,2.24
352,Kaya,BF,2022-08-12 14:37:40,13.0917,-1.0844,91.06,45,100,3.29
353,Kondinskoye,RU,2022-08-12 14:37:40,59.6481,67.41,60.71,70,69,8.55
354,Kralendijk,BQ,2022-08-12 14:37:41,12.15,-68.2667,87.78,70,75,17.27
355,Dingle,PH,2022-08-12 14:37:41,10.9995,122.6711,77.31,89,100,2.28
356,Poum,NC,2022-08-12 14:37:41,-20.2333,164.0167,73.53,61,44,22.08
357,Starkville,US,2022-08-12 14:37:42,33.4504,-88.8184,83.44,87,43,6.85
358,Xuddur,SO,2022-08-12 14:37:42,4.1213,43.8894,82.72,40,100,16.96
359,Vostok,RU,2022-08-12 14:37:42,46.4856,135.8833,52.48,96,13,4.52
360,Bikaner,IN,2022-08-12 14:37:43,28.0167,73.3,90.12,56,100,11.52
361,Talnakh,RU,2022-08-12 14:37:43,69.4865,88.3972,60.21,81,37,7.38
362,Hun,LY,2022-08-12 14:37:43,29.1268,15.9477,100.17,14,1,13.96
363,Amapa,BR,2022-08-12 14:37:44,1.0,-52.0,89.82,48,97,4.85
364,Nayoro,JP,2022-08-12 14:37:44,44.3506,142.4578,64.36,96,41,2.48
365,Oakdale,US,2022-08-12 14:35:52,44.963,-92.9649,62.02,92,100,12.66
366,Zalantun,CN,2022-08-12 14:37:44,48.0,122.7167,59.16,83,76,3.04
367,Aloleng,PH,2022-08-12 14:37:45,16.1307,119.7824,81.63,79,100,5.91
368,Sabha,LY,2022-08-12 14:37:45,27.0377,14.4283,99.97,13,0,9.1
369,Nioro,GM,2022-08-12 14:37:45,13.35,-15.75,82.94,72,100,11.77
370,Auki,SB,2022-08-12 14:37:46,-8.7676,160.7034,75.49,87,100,2.08
371,Trapani,IT,2022-08-12 14:37:46,37.8333,12.6667,85.28,48,20,10.36
372,Onalaska,US,2022-08-12 14:32:59,43.8844,-91.2351,64.78,81,40,3.44
373,Xiongyue,CN,2022-08-12 14:37:46,40.1774,122.1228,71.89,84,40,4.74
374,Ketchikan,US,2022-08-12 14:37:47,55.3422,-131.6461,57.67,94,100,5.75
375,Naples,IT,2022-08-12 14:34:01,40.8333,14.25,83.75,61,40,9.22
376,Mataram,ID,2022-08-12 14:37:47,-8.5833,116.1167,76.01,88,27,4.21
377,Vila Velha,BR,2022-08-12 14:35:37,-20.3297,-40.2925,78.75,66,20,14.97
378,Benghazi,LY,2022-08-12 14:37:48,32.1167,20.0667,84.36,54,0,9.19
379,Kedougou,SN,2022-08-12 14:37:48,12.5579,-12.1743,81.86,83,99,3.91
380,Havelock,US,2022-08-12 14:37:48,34.8791,-76.9013,82.35,81,40,3.44
381,Providencia,MX,2022-08-12 14:37:49,28.7167,-111.5833,87.06,87,71,3.83
382,Urucui,BR,2022-08-12 14:33:06,-7.2294,-44.5561,98.62,24,15,6.22
383,Micheweni,TZ,2022-08-12 14:37:49,-4.9667,39.8333,76.06,74,75,13.6
384,Jacareacanga,BR,2022-08-12 14:37:50,-6.2222,-57.7528,91.69,33,48,4.38
385,Oromocto,CA,2022-08-12 14:37:50,45.8351,-66.4792,71.71,90,100,4.61
386,Jericho,PS,2022-08-12 14:37:50,31.8667,35.45,94.66,34,0,15.48
387,La Rioja,ES,2022-08-12 14:37:50,42.25,-2.5,92.98,15,20,3.49
388,Trincomalee,LK,2022-08-12 14:37:51,8.5711,81.2335,83.08,76,100,6.17
389,Cabo Rojo,PR,2022-08-12 14:37:51,18.0866,-67.1457,90.25,66,100,5.99
390,Lircay,PE,2022-08-12 14:37:51,-12.9896,-74.7205,53.96,59,19,5.3
391,Madras,IN,2022-08-12 14:35:40,13.0878,80.2785,93.18,74,40,6.91
392,Natal,BR,2022-08-12 14:35:18,-5.795,-35.2094,88.02,66,75,14.97
393,Henties Bay,NA,2022-08-12 14:37:52,-22.116,14.2845,60.06,75,2,15.7
394,Bharatpur,IN,2022-08-12 14:37:52,27.2167,77.4833,87.58,63,100,7.27
395,Skelleftea,SE,2022-08-12 14:37:53,64.7507,20.9528,68.36,37,0,13.8
396,Barentu,ER,2022-08-12 14:37:53,15.1139,37.5928,71.91,84,100,2.33
397,Kimbe,PG,2022-08-12 14:37:53,-5.5502,150.1429,75.24,91,100,2.91
398,Akdepe,TM,2022-08-12 14:37:54,42.0551,59.3788,93.29,21,0,16.26
399,Tel Aviv-Yafo,IL,2022-08-12 14:37:54,32.0805,34.7805,89.11,59,20,11.5
400,Phalodi,IN,2022-08-12 14:37:54,27.1333,72.3667,91.44,53,98,12.55
401,Yatou,CN,2022-08-12 14:37:55,37.15,122.3833,76.66,97,31,7.99
402,Port Moresby,PG,2022-08-12 14:37:55,-9.4431,147.1797,76.42,88,20,3.44
403,Erzurum,TR,2022-08-12 14:37:55,40.0,41.5,85.68,26,78,10.87
404,Cuamba,MZ,2022-08-12 14:37:56,-14.8031,36.5372,82.22,24,18,4.27
405,Bay Roberts,CA,2022-08-12 14:37:56,47.5999,-53.2648,66.06,87,38,4.0
406,Moi,NO,2022-08-12 14:37:56,58.4567,6.5518,63.39,48,0,7.54
407,Ambilobe,MG,2022-08-12 14:37:57,-13.2,49.05,75.47,50,6,9.69
408,Comodoro Rivadavia,AR,2022-08-12 14:37:55,-45.8667,-67.5,55.26,44,20,24.16
409,Ellisras,ZA,2022-08-12 14:37:57,-23.6649,27.7443,81.61,16,0,5.37
410,Yongan,CN,2022-08-12 14:37:57,39.6957,113.6871,70.7,91,62,6.62
411,Pareora,NZ,2022-08-12 14:37:58,-44.4871,171.2132,38.17,69,48,5.97
412,Yar-Sale,RU,2022-08-12 14:37:58,66.8333,70.8333,57.27,96,98,7.76
413,Waycross,US,2022-08-12 14:37:58,31.2136,-82.354,77.25,100,40,5.75
414,Ilulissat,GL,2022-08-12 14:37:59,69.2167,-51.1,41.02,87,40,5.75
415,Magadan,RU,2022-08-12 14:37:59,59.5667,150.8,54.54,94,26,2.89
416,Soyo,AO,2022-08-12 14:37:59,-6.1349,12.3689,73.6,69,12,8.5
417,Touros,BR,2022-08-12 14:38:00,-5.1989,-35.4608,84.25,64,10,14.99
418,Dobryanka,RU,2022-08-12 14:38:00,58.4619,56.4165,67.62,62,100,9.42
419,Palmer,US,2022-08-12 14:38:00,42.1584,-72.3287,76.66,52,40,8.05
420,Santa Cecilia,BR,2022-08-12 14:38:00,-26.9608,-50.4269,55.17,70,52,5.77
421,Faanui,PF,2022-08-12 14:38:01,-16.4833,-151.75,78.53,72,54,17.29
422,Chengzihe,CN,2022-08-12 14:38:01,45.3333,131.0667,59.85,78,45,3.65
423,Mount Darwin,ZW,2022-08-12 14:38:01,-16.7725,31.5838,77.95,25,0,5.84
424,Eyl,SO,2022-08-12 14:38:02,7.9803,49.8164,80.65,64,26,26.55
425,Grindavik,IS,2022-08-12 14:38:02,63.8424,-22.4338,53.55,82,75,12.66
426,San Luis,AR,2022-08-12 14:38:03,-33.295,-66.3356,63.64,33,0,16.75
427,Pangkalanbuun,ID,2022-08-12 14:38:03,-2.6833,111.6167,76.68,95,34,1.97
428,Puerto Leguizamo,CO,2022-08-12 14:38:03,-0.1934,-74.7819,83.77,62,25,2.04
429,Somers Point,US,2022-08-12 14:38:04,39.3176,-74.5946,77.99,65,0,9.22
430,Sarangani,PH,2022-08-12 14:38:04,5.4033,125.4636,83.95,71,98,4.76
431,Richards Bay,ZA,2022-08-12 14:38:04,-28.783,32.0377,78.8,43,2,4.9
432,Ulaangom,MN,2022-08-12 14:38:05,49.9811,92.0667,65.71,58,70,4.83
433,Bosaso,SO,2022-08-12 14:38:05,11.2842,49.1816,91.38,66,0,5.75
434,Parole,US,2022-08-12 14:38:05,38.9796,-76.5305,79.86,62,40,9.22
435,Hirara,JP,2022-08-12 14:38:06,24.8,125.2833,85.55,74,97,7.54
436,Kargil,IN,2022-08-12 14:38:06,34.5667,76.1,65.93,43,82,8.84
437,San Isidro,PE,2022-08-12 14:38:06,-12.1167,-77.05,63.01,82,100,9.22
438,Tomatlan,MX,2022-08-12 14:38:07,19.9333,-105.25,78.3,82,100,2.48
439,Bawku,GH,2022-08-12 14:38:07,11.0616,-0.2417,87.93,56,91,3.53
440,Leningradskiy,RU,2022-08-12 14:38:07,69.3833,178.4167,33.66,95,100,15.19
441,Baker City,US,2022-08-12 14:38:08,44.7749,-117.8344,73.65,88,0,0.0
442,Balakhninskiy,RU,2022-08-12 14:38:08,58.0106,114.2769,54.45,89,20,0.43
443,Verkhoshizhemye,RU,2022-08-12 14:38:08,58.011,49.1038,70.41,57,91,9.35
444,Kathu,TH,2022-08-12 14:38:09,7.9178,98.3332,82.22,75,7,10.83
445,Pouebo,NC,2022-08-12 14:38:09,-20.4,164.5667,68.16,69,40,14.63
446,Jiangkou,CN,2022-08-12 14:38:10,25.4872,119.1986,81.54,82,43,6.62
447,Saint Anthony,US,2022-08-12 14:38:10,45.0205,-93.218,62.53,90,75,12.66
448,Champerico,GT,2022-08-12 14:38:10,14.3,-91.9167,82.94,77,100,2.42
449,Alvaraes,BR,2022-08-12 14:38:11,-3.2208,-64.8042,85.87,44,12,2.91
450,Beinamar,TD,2022-08-12 14:38:11,8.6698,15.3813,75.87,91,100,5.57
451,Burnie,AU,2022-08-12 14:38:11,-41.0667,145.9167,47.95,81,74,8.5
452,Bemidji,US,2022-08-12 14:38:12,47.4736,-94.8803,64.56,89,100,14.97
453,Sinnamary,GF,2022-08-12 14:38:12,5.3833,-52.95,86.43,62,1,6.93
454,Ailigandi,PA,2022-08-12 14:38:12,9.2333,-78.0167,83.84,69,100,4.07
455,Erenhot,CN,2022-08-12 14:38:13,43.6475,111.9767,76.14,44,21,3.33
456,Norwood,US,2022-08-12 14:34:33,42.1945,-71.1995,77.95,54,0,8.05
457,Eirunepe,BR,2022-08-12 14:38:13,-6.6603,-69.8736,88.38,47,56,2.46
458,Alyangula,AU,2022-08-12 14:38:13,-13.8483,136.4192,71.47,88,14,8.37
459,Arman,RU,2022-08-12 14:38:14,59.7,150.1667,55.02,96,16,2.1
460,Harbour Breton,CA,2022-08-12 14:38:14,47.4833,-55.7983,64.69,82,78,10.58
461,Baft,IR,2022-08-12 14:38:14,29.234,56.6057,73.69,11,2,17.4
462,Tessalit,ML,2022-08-12 14:38:15,20.1986,1.0114,104.45,17,34,5.79
463,Nome,US,2022-08-12 14:38:15,64.5011,-165.4064,48.27,93,100,4.61
464,Biloela,AU,2022-08-12 14:38:15,-24.4167,150.5,58.86,91,100,4.5
465,Spirit River,CA,2022-08-12 14:38:16,55.7833,-118.8361,55.83,68,56,5.12
466,Burla,IN,2022-08-12 14:38:16,21.5,83.8667,79.54,95,64,5.1
467,Inuvik,CA,2022-08-12 14:38:16,68.3499,-133.7218,51.01,81,20,6.91
468,Noumea,NC,2022-08-12 14:38:17,-22.2763,166.4572,58.98,68,63,12.35
469,Obo,CF,2022-08-12 14:38:17,5.3998,26.4869,72.88,85,100,5.39
470,Buraydah,SA,2022-08-12 14:38:17,26.326,43.975,111.65,11,37,20.11
471,Ciechanow,PL,2022-08-12 14:38:18,52.8814,20.62,78.66,53,79,8.63
472,Cabedelo,BR,2022-08-12 14:34:15,-6.9811,-34.8339,84.87,72,14,13.78
473,Komsomolskiy,UZ,2022-08-12 14:38:18,40.4272,71.7189,86.72,28,0,4.61
474,Lithakia,GR,2022-08-12 14:38:19,37.7167,20.8333,88.88,55,75,10.36
475,Ahuimanu,US,2022-08-12 14:38:19,21.4447,-157.8378,76.86,75,0,6.91
476,Kerema,PG,2022-08-12 14:38:19,-7.9631,145.7785,76.8,90,100,2.98
477,Lamesa,US,2022-08-12 14:38:20,32.7376,-101.951,82.53,38,4,11.59
478,Beatrice,US,2022-08-12 14:38:20,40.2681,-96.747,75.45,64,0,0.0
479,Ewo,CG,2022-08-12 14:38:20,-0.8725,14.8206,94.44,25,96,4.79
480,Olafsvik,IS,2022-08-12 14:38:20,64.8945,-23.7142,48.38,84,64,11.65
481,Porto Santo,PT,2022-08-12 14:38:21,33.072,-16.3415,75.58,64,40,10.36
482,Sydney,AU,2022-08-12 14:34:21,-33.8679,151.2073,56.5,87,0,9.22
483,Meulaboh,ID,2022-08-12 14:38:21,4.1363,96.1285,79.83,77,32,1.32
484,Westport,US,2022-08-12 14:38:22,41.1415,-73.3579,78.37,51,0,12.66
485,Orange Cove,US,2022-08-12 14:38:22,36.6244,-119.3137,79.61,48,0,0.0
486,Abha,SA,2022-08-12 14:38:22,18.2164,42.5053,76.82,73,75,9.22
487,Aitape,PG,2022-08-12 14:38:23,-3.1374,142.3475,77.58,90,100,5.3
488,Xingyi,CN,2022-08-12 14:38:23,24.1877,102.817,61.03,96,19,2.13
489,Miandrivazo,MG,2022-08-12 14:38:23,-19.5167,45.4667,79.9,30,0,7.36
490,Ereymentau,KZ,2022-08-12 14:38:24,51.6199,73.1033,70.36,49,16,4.47
491,Bombay,IN,2022-08-12 14:33:50,19.0144,72.8479,80.58,89,75,10.36
492,Waitati,NZ,2022-08-12 14:38:24,-45.75,170.5667,45.81,69,75,6.49
493,Lavrentiya,RU,2022-08-12 14:38:24,65.5833,-171.0,45.66,94,79,8.5
494,Byron Bay,AU,2022-08-12 14:38:25,-28.65,153.6167,59.94,81,100,13.94
495,Butembo,CD,2022-08-12 14:38:25,0.15,29.2833,63.48,84,97,1.28
496,Haines Junction,CA,2022-08-12 14:38:25,60.7522,-137.5108,51.75,87,99,1.14
497,Kavaratti,IN,2022-08-12 14:38:26,10.5669,72.642,81.57,84,31,12.1
498,Half Moon Bay,US,2022-08-12 14:38:26,37.4636,-122.4286,62.46,86,100,9.22
499,Bela,IN,2022-08-12 14:38:26,25.9333,81.9833,85.53,71,92,5.44
500,Gondanglegi,ID,2022-08-12 14:38:27,-7.7479,112.0132,76.32,89,10,2.44
501,Aklavik,CA,2022-08-12 14:38:27,68.2191,-135.0107,54.52,66,3,6.33
502,Seremban,MY,2022-08-12 14:38:27,2.7297,101.9381,81.91,90,32,3.18
503,Pacifica,US,2022-08-12 14:34:08,37.6138,-122.4869,62.28,91,40,10.0
504,Bairiki,KI,2022-08-12 14:38:28,1.3292,172.9752,80.6,89,20,8.05
505,Pasighat,IN,2022-08-12 14:38:28,28.0667,95.3333,83.23,88,100,1.43
506,Mkushi,ZM,2022-08-12 14:38:28,-13.6202,29.3939,76.24,23,30,9.71
507,Marzuq,YE,2022-08-12 14:38:29,14.4,46.4667,87.76,50,97,9.44
508,Sorland,NO,2022-08-12 14:38:29,67.667,12.6934,51.66,82,75,18.41
509,Osakarovka,KZ,2022-08-12 14:38:29,50.565,72.5692,69.3,50,71,1.28
510,Roebourne,AU,2022-08-12 14:38:30,-20.7833,117.1333,70.07,73,0,6.89
511,Karpathos,GR,2022-08-12 14:38:30,35.507,27.2132,78.76,73,20,29.93
512,Andapa,MG,2022-08-12 14:38:30,-14.65,49.65,61.27,95,86,1.68
513,San Policarpo,PH,2022-08-12 14:38:30,12.1791,125.5072,81.19,80,96,2.53
514,Fayaoue,NC,2022-08-12 14:38:31,-20.65,166.5333,72.7,62,96,22.26
515,Taiyuan,CN,2022-08-12 14:38:31,37.8694,112.5603,78.66,73,0,17.9
516,Pirenopolis,BR,2022-08-12 14:38:31,-15.8525,-48.9592,77.49,23,63,5.3
517,Kitob,UZ,2022-08-12 14:38:32,39.0843,66.8332,81.93,22,0,10.0
518,Baoqing,CN,2022-08-12 14:38:32,46.3317,132.2111,64.38,69,56,5.23
519,Viedma,AR,2022-08-12 14:38:33,-40.8135,-62.9967,60.6,40,100,18.61
520,Grootfontein,NA,2022-08-12 14:38:33,-19.5667,18.1167,87.37,8,0,3.44
521,Lancaster,US,2022-08-12 14:37:09,40.2504,-76.2499,77.31,57,0,9.22
522,Praia,CV,2022-08-12 14:35:47,14.9215,-23.5087,86.54,54,40,21.85
523,Eskisehir,TR,2022-08-12 14:38:33,39.7767,30.5206,85.87,37,40,4.61
524,Port-Cartier,CA,2022-08-12 14:38:34,50.0334,-66.8654,68.22,67,57,3.89
525,Laguna,US,2022-08-12 14:38:34,38.421,-121.4238,70.09,79,0,5.75
526,Altusried,DE,2022-08-12 14:38:34,47.8,10.2167,78.91,45,3,10.18
527,Kahului,US,2022-08-12 14:33:54,20.8947,-156.47,77.02,76,0,12.66
528,Myaundzha,RU,2022-08-12 14:38:35,63.0494,147.1858,53.85,91,100,2.19
529,Kloulklubed,PW,2022-08-12 14:38:35,7.0419,134.2556,73.9,74,100,8.05
530,Sika,GM,2022-08-12 14:38:36,13.3546,-16.345,86.14,85,100,8.55
531,Lakheri,IN,2022-08-12 14:38:36,25.6667,76.1667,81.77,81,100,7.27
532,Canutama,BR,2022-08-12 14:38:36,-6.5339,-64.3831,92.59,36,5,4.07
533,Tikrit,IQ,2022-08-12 14:38:36,34.6071,43.6782,104.49,13,0,14.94
534,Beidao,CN,2022-08-12 14:38:37,34.5686,105.8933,76.89,73,8,10.0
535,Kitimat,CA,2022-08-12 14:38:37,54.0524,-128.6534,56.91,24,84,0.63
536,Khairpur Nathan Shah,PK,2022-08-12 14:38:37,27.0936,67.7337,91.02,58,74,9.01
537,Varzea Da Palma,BR,2022-08-12 14:38:38,-17.5981,-44.7308,85.32,22,98,0.98
538,Elat,IL,2022-08-12 14:38:38,29.5581,34.9482,105.64,29,0,9.22
539,Hokitika,NZ,2022-08-12 14:38:38,-42.7167,170.9667,40.17,72,24,4.29
540,Juneau,US,2022-08-12 14:38:39,58.3019,-134.4197,58.1,96,100,4.61
541,Yerbogachen,RU,2022-08-12 14:38:39,61.2767,108.0108,50.56,76,100,6.71
542,Mujiayingzi,CN,2022-08-12 14:38:39,42.1167,118.7833,65.55,85,86,3.65
543,Charters Towers,AU,2022-08-12 14:38:40,-20.1,146.2667,60.82,84,93,5.7
544,Catbalogan,PH,2022-08-12 14:38:40,11.85,124.9167,75.0,93,67,2.89
545,Nampula,MZ,2022-08-12 14:38:40,-15.1165,39.2666,78.75,34,75,8.05
546,Dullewala,PK,2022-08-12 14:38:41,31.8359,71.4362,98.96,32,74,5.68
547,Tutoia,BR,2022-08-12 14:38:41,-2.7619,-42.2744,85.87,61,18,14.36
548,Lakes Entrance,AU,2022-08-12 14:38:41,-37.8811,147.981,40.15,86,7,4.79
549,Chumikan,RU,2022-08-12 14:38:42,54.7183,135.315,54.23,98,100,1.36
550,Tungor,RU,2022-08-12 14:38:42,53.3808,142.9564,55.83,99,100,6.33
551,Sadovoye,RU,2022-08-12 14:38:42,47.7764,44.5089,97.25,16,99,15.5
552,Nantucket,US,2022-08-12 14:38:43,41.2835,-70.0995,73.54,68,100,0.0
553,Miles City,US,2022-08-12 14:38:43,46.4083,-105.8406,72.57,68,0,3.44
554,Radford,US,2022-08-12 14:38:43,37.1318,-80.5764,73.6,82,100,4.61
555,Norman Wells,CA,2022-08-12 14:38:44,65.282,-126.8329,48.24,81,20,3.44
556,Carutapera,BR,2022-08-12 14:38:44,-1.195,-46.02,86.77,59,33,10.8
557,Honiara,SB,2022-08-12 14:38:44,-9.4333,159.95,76.05,87,79,1.88
558,Pafos,CY,2022-08-12 14:38:45,34.7667,32.4167,87.22,58,20,8.05
559,San Andres,CO,2022-08-12 14:35:15,12.5847,-81.7006,77.02,94,75,4.61
560,Nishihara,JP,2022-08-12 14:38:45,26.1842,127.7558,85.28,80,0,3.44
561,Brenham,US,2022-08-12 14:38:45,30.1669,-96.3977,86.05,76,0,3.44
562,Husavik,IS,2022-08-12 14:38:46,66.0449,-17.3389,49.95,85,82,8.75
563,Iisalmi,FI,2022-08-12 14:38:46,63.5592,27.1907,65.77,45,90,8.34
564,Koboko,UG,2022-08-12 14:38:46,3.4136,30.9599,71.15,84,55,2.62
565,Okhotsk,RU,2022-08-12 14:38:47,59.3833,143.3,57.09,90,100,4.54
566,Sicamous,CA,2022-08-12 14:38:47,50.8331,-118.9856,61.77,64,1,0.56
567,Tyret Pervaya,RU,2022-08-12 14:38:47,53.6703,102.3106,58.5,75,65,2.57
568,Chaoyang,CN,2022-08-12 14:38:47,41.5703,120.4586,70.29,95,80,1.57
569,Korla,CN,2022-08-12 14:38:48,41.7597,86.1469,83.66,33,99,19.3
570,Monrovia,LR,2022-08-12 14:38:48,6.3005,-10.7969,82.17,74,99,12.95
571,Larsnes,NO,2022-08-12 14:38:48,62.2028,5.5773,63.01,95,100,4.18
